"address","name","symbol","mc","liqPercent"
"3sWrLT3PTrJarvykwhGhLATMzuDBkbh15aquy1Q2QwYc","Jeeter On Solana ","$JEET",607153.8874706649,0.14528510624854596
"3J6ZAHwGvqhCYkBzeMjTBRhC56QnT7zcMPxYV4GAPjxu","AI Dragon","ChatGPT",1335714.3785221986,0.14501779095048023
"DHbCBJVWGTHpiV4WNZ9AajvNkEWKRdu2mmJXYjQj847t","Olympic Games Token","OGT",151244.51137985924,0.1448609929677412
"F47vvwFYuLioQsqEVAjqdY6Yihc8wVRiUcfHGcBR9XUs","el gato","ELGATO",1599947.0218208602,0.14472388983907764
"Dnpy7ZkE1LvhyTC1hmTb8opJ6g9rgt2oRvN8z7y35WRJ","BIRKIN","BAG",517786.7936681395,0.14463698658644955
"FaUKsgcuqAd9sCaFz3if7ia1DasaxVoNPTXWFs2GScWN","DONALDCAT","DC",1798557.1705588002,0.1444111598946992
"FwBixtdcmxawRFzBNeUmzhQzaFuvv6czs5wCQuLgWWsg","cheepepe","CHEEPEPE",4013580.593317334,0.1443621898817705
"8ZFAdscxYyFyW3sE9SSACyAtwFj1cMF8SuVZJbxX3wH1","dogeatingpasta","PAWSTA",236188.73783486072,0.14397299528577193
"463SK47VkB7uE7XenTHKiVcMtxRsfNE2X4Q9wByaURVA","Tsuki","TSUKI",941184.8638462437,0.14283879421646517
"6MMdrc39L3rMZkshRP9WSKe3trSdcbx5ywJmzJBanzqw","TAOSHI","TAOSHI",992039.6816967016,0.14249921257734477
"DZvuAtqMdWzDHMGDpTkRmW2QBxstjCNTcobMDMpVuRDa","COSTCO PIZZA","PIZZA",317680.2601275816,0.14218021173225998
"BKPp73tBDkanhLVtX3qsFV2pWT99GZeMTEA5c1xPjDG7","Borussia Dortmund","BVB",166959.895365123,0.14186422777228788
"HSwR3tZuxQKq8ddz9YxR4BX65Znm6MNdWGURw3x5FJQi","Ham Water","HAMWTR",291891.45698817295,0.14154344133647823
"7zfnQC53eGtn2H6AxW16sGCmKnnUC8ajCwBVZwd7wtY3","Red The Mal","RED",1294976.9339972632,0.14153009500417327
"ACVfEtm574HDNiGxdQYThVNfTJifmgaspzoYbUvo6Yv1","ANOTHER ONE","ANOTHER",130039.59119376261,0.14143989986366934
"CLFR99t87xxRQtEtkWkrGj82BiJ2228h7JPgkLWiZ45o","BROTHER EW","EW",1031272.5689086131,0.14124362379662728
"4eraoD1UBEEHGktucdTQazsEYQowNn27uomTuaYW7iBr","999","999",127508.42443260553,0.14040543478563156
"8wmpeBKVEyUNgXgvWcuj1ccP94Nc7SRLCrFTAYwMHaQ2","Drizzle Drizzle","SOFTGUY",271702.11481849017,0.14025568390883442
"6JiCKgS54oGhHgn3xbQrSj4xag4hcpnnUrb69FynwCfg","BELGIUM 🇧🇪","BELGIUM",103990.56205360917,0.13993617268761427
"3ag1Mj9AKz9FAkCQ6gAEhpLSX8B2pUbPdkb9iBsDLZNB","Honk","HONK",3279521.218860257,0.13973439966403176
"CErSpNnEHUNsNw3AZJhyvekwhMpr9H3W2S71uA3pzJus","Poot Coin","POOT",219958.47812321252,0.1395365645937569
"AB1e1rTGF8xSoYzXEwNWohuMHLCMrBoaSxT6AARmQksd","TwoTalkingCats","TWOCAT",690296.9089308431,0.13913886086635813
"8NKN1ezeA39J2VFtJqTLwcknYAc6EQeTifhSrAZXWRXY","Dancing Baby","DBABY",135439.52903528782,0.13894472773933875
"FEj9JuKq7JMLtvZF3EetVNd5ufU2vPA4ZDiVGaUbiRkj","Albemarle","ALBEMARLE",852613.0810835081,0.13889530742146042
"3dH1FZwt2b1E3SLBZjUJbuFvA19ETFZ561QSzMnry5uV","Faraday Future","FFIE",1382187.632147508,0.13868658766984338
"7AJ1KjzjstMnQGzZk1HAKx2atmvvRqWvmRbdYmnviryq","Xi Wif Hat","XWH",1101939.6530688806,0.13854661895066964
"4jZXkSNgTQKCDb36ECZ6a2aNzcUniGcDeXgTdtM2HxAX","Bork","BORK",3855914.090192123,0.1380808716631228
"Cz2zMEinK71UgPJYsknSmithE9NZkcxWEY3MFhTGdo7W","BIG NATURALS","$NATURALS",624082.391978278,0.1372108987853781
"2Zaq3WyDJj2ZkMcuqUiTBfAXCjqZtqihxcwUdwv9dyHA","PEPE","PEPE",984679.3462531856,0.13709001039668922
"AbrMJWfDVRZ2EWCQ1xSCpoVeVgZNpq1U2AoYG98oRXfn","Cheese","Cheese",1226469.219249014,0.1370330274347074
"2Pp6ebUvEL9YRTauUTmGTwYZKRfyQXGM9jE4S8WPDtEy","The Professor ","LAB",1701400.5585323526,0.1359147803338283
"7RoVuYRxfBeH9fwHrx8LeLte4uJLBM52UmF4nyh4tNiQ","smiski","$smiski",1137077.508660904,0.13590511459062266
"3wDQAHLuaaotFajeJXpJpNMio3LBhSTscHa8Xq5UwLo2","nonce pesoli","NONCE",309139.6636992321,0.13581407167920048
"7m2TUkpPZCScBhPJnGjWjbh75KkDNnwAdd7i74m8awad","World War 3","Ww3",1723089.2740011178,0.13576088143644893
"6tCpSeeaatDCo4Ue14VhkwM17YjsPCgcxGoh1ZZWwXVj","Tuvaluan coin","TUVALU",1685952.6500340113,0.1349646495259046
"H5FF1eXLC2C863s4AbqxaSpwoQYxbo4UUEjp7zjPNnM","dogondacounter","onda",734943.3420157922,0.13462473850507517
"EKCW975DWdt1roK1NVQDf4QGfaGTcQPU5tFD1DMcMe9Q","Tholana","THOL",1198367.6301191084,0.13393213152751865
"2wPPC8h4ebjPUmC4gcF4ogfGJ84He244GGAxXELmR3RW","Blofy","BOFY",101419.83326386711,0.1336108941490118
"BQZSoYgHhApiyirMW5ZUjDpXg1HBWjN7wM7U8LJZ7wir","Standard & Not Poor's","$NOTPOOR",648296.3542795746,0.13299934575797306
"8KTatZdn1S9bDuWd6diKPpXf2ciCF3P6SDE2oqDaeBoR","Sydney Sweeney","MILK",1911217.5058244348,0.13294976579601403
"7ohSGbjL8tQmaq4Cz9ZqD3J3yo4XeuGpt2DsU9cBA1X6","IM NOT A KET","NOTKET",1007837.2717913185,0.13280528350138665
"3eK9Hp78fLYrhvhAMsakPYZ38sm8NfQj5znQoGWHHzQC","CATSTER","CATSTR",705424.2414610696,0.1325624925896751
"3dyp4dThuGGW42NmggrkrbsGWsHqGfNArojfNjpRVGi3","Nika","Nika",1830365.4740948936,0.13231000311111502
"RUpbmGF6p42AAeN1QvhFReZejQry1cLkE1PUYFVVpnL","Epep","EPEP",1710550.741323904,0.13223036101637753
"FPymkKgpg1sLFbVao4JMk4ip8xb8C8uKqfMdARMobHaw","GrowSol","$GRW",919660.2027409313,0.13210207645456487
"AwRErBEFGTnohzfLeRSBH9HddQEy2oeRxnWLrbvFFh95","TRUMP","TRUMP",2575074.9672849276,0.1313184861970967
"DR7ACU7qQ63vD5fAZWQrNqZwhX3RQecD21oTLzSEb5E1","zoomed in dawg","DAWG",133988.4190332867,0.13077250618393654
"54TySCyfszZqw1x7WAUp7XYa6Q6i2siqZJ4acwKMfDJk","Solkie","SOLKIE",246874.04232067568,0.13030581414292974
"Bx74hpFiaiBbSonrjyqxjGfAA7gRxM2CeKiy31uN6biR","gomu gator","gomu",1495367.7779497884,0.1297875283474006
"ULwSJmmpxmnRfpu6BjnK6rprKXqD5jXUmPpS1FxHXFy","Hege","HEGE",4004149.604742384,0.1296598519446587
"3wNmRxyZPzDWVAydsF3VuNKCNk89A8uSo7EzTnubDJcR","CoolCoin","COOL",2374115.9243605593,0.12959965132318918
"Dnb9dLSXxAarXVexehzeH8W8nFmLMNJSuGoaddZSwtog","cok the cat","COK",1147066.790293434,0.12957665941445518
"EXA537HSBVpsFijENbt6Muuy9AADUN8dUmYKD4oKbjJE","Eggdog","EGG",2258570.0596964746,0.12952530304754156
"9tzZzEHsKnwFL1A3DyFJwj36KnZj3gZ7g4srWp9YTEoh","ARB Protocol","ARB",475318.9543677496,0.12898086419636257
"HnKkzR1YtFbUUxM6g3iVRS2RY68KHhGV7bNdfF1GCsJB","Kamala Horris","KAMA",352170.2432475551,0.12827848206017767
"54jVZGHyWURX5evBtZqUsJjwoKzcZJbVokDU93AUZf2h","Solstream","STREAM",1304471.897390467,0.12794609614451574
"HeqCcMjmuV5s25J49YiJyT6bD5qWLkP88YPajBySniaV","Ponk","PONK",469836.77484379546,0.12787896214233466
"68eD7fdMVEqKDev9jChsBxtvg45XF2FKsnVRfDTpxCkK","JackTheGoat","JACK",786926.6000854628,0.1278717426756279
"Bhyx3LG8hZDpePPH3G8SfJgRFpk7kMCnqhVtv3E7fn6e","Cecil The Lion","CCECIL",123322.56537264965,0.12772268555867688
"9Zhvjcce3kHbYQGojybM9GbtE76rvoMJM36egCcmPs2s","HOPE","HOPE",203324.62654752497,0.12747643209002055
"bsAwuVJMPAazbQSVpPQND69mvwftQutZhxpWqsf2BUE","BabySol Token","$BABYSOL",1258906.8614875325,0.12722998959296156
"4ABXJEK62bfKqPiCbSsUtmb4nfkCNPDGtvLhwQcAWNjc","reeeeeeeeeeeeeeeeeeeee","reee",1394729.006934846,0.12714992601708036
"9gwTegFJJErDpWJKjPfLr2g2zrE3nL1v5zpwbtsk3c6P","A Gently Used 2001 Honda Civic","USEDCAR",6577528.542259963,0.12711897019553178
"8CmHC7Y2715VFaMkMZMwWDqRYQwPLAsM57Xiu3Ho4TjG","DOKI","DOKI",239492.26750525285,0.1269691129221693
"G3q2zUkuxDCXMnhdBPujjPHPw9UTMDbXqzcc2UHM3jiy","I CHOOSE RICH EVERYTIME!","NICK",1245646.229913461,0.1267471708870034
"GoDCaGctsLDnkV8T6jBAfTeMj8DesxT71CkZekV5ZXcf","Guardian of Decentralization","GoD",2995197.1399953593,0.12674713775743413
"7rx8j3xEbQSrJUdrp3x3VxUT6qGPM1KQR6d4UuW8tdwU","DiCaprio","Cheers",1249668.77939097,0.1267372263286905
"DWgKJoaDHsN6AK5i4C2TyhGFE9EDVxa2FU52qj9rBmZp","CHULO","CHULO",137213.15130193692,0.12573572012910622
"7NQSHjuEGENZDWfSvPZz7oP2D6c5Jc3LjFC6uh179ufr","🗿","MOAI",2418715.1134091835,0.12480540000100881
"LMFzmYL6y1FX8HsEmZ6yNKNzercBmtmpg2ZoLwuUboU","Lamas Finance","LMF",853548.573623998,0.12294133841034668
"EdaG8TKn36DnrXkVrJ3oSR9qw5hrUXrXS21n84B7AdLP","Oatmeal ","$Oatmeal ",520285.0174664468,0.12291123168926099
"2NGCjWG997pz8BNCdA7XrhjfCHK67zYqtXFGbA6wjShv","Luke Bullmar","BELMAR",780951.1292180426,0.12246639638565887
"9iQBkyLKtqRXvb6ARGvQydt1LYgGcTtVe3PTDpWhdPze","Unvaxxed Sperm","UNVAXSPERM",1109786.6767650712,0.12207985929545632
"FdqkvhQNzrj2iEWBTnKvLaegWWjCxNgVkXC5bJ7guPKF","Dino Dragon","DINO",1430669.412889694,0.12197892526770901
"FUTURETnhzFApq2TiZiNbWLQDXMx4nWNpFtmvTf11pMy","Future","FUTURE",484640.7298395132,0.12197132540043211
"GxPy2FUCRNmVZVWGfKZHx3J3nWDmGX7EPxX97GQJhHX9","cummunder boden","cboden",346409.4427482336,0.12190603063244926
"Gjpud3xeAL5cWSLfHQX6m36A4kCBXRqRhsNq8Avrhrz4","PixelPulse AI","PXP",400324.14239557466,0.12147752599090088
"6yiDKPDbqWLGAEBkDvVg6UNrKsLsPVkLbA1TJo4KCdzP","Bonk 2.0","BONK2.0",628565.0537076538,0.12144916272570092
"DV2TCTbENV9xJ14kHC89qd1w2KZB6efvZKHNRpoo5cuD","Myke Thysen","MYKE",333354.06561108754,0.1213883531927286
"CntqbF9zzzpw3ESd9riiPgg7Fqq194T6a1BYCjWHCRzj","SolMaker","SOLMAKER",453138.2695523886,0.12070833791850978
"T1oYbAejEESrZLtSAjumAXhzFqZGNxQ4kVN9vPUoxMv","Daumenfrosch","$daumen",1671783.3596723264,0.12065323525340697
"AeH2QVrVgpZzkEXH7PVNaGVZF4d8Qn1RtToUzCEB3UnG","Pigga","PIGGA",1120674.4876378418,0.120569540941721
"Cm4Y8hwkpiBgooqkKunbeooJcbbSzvGmPKQq45FphRKR","TRUMPWIFCAP","TWIF",293743.395265858,0.12026752760493412
"JD3S1oqnjG5trRTZXpLmKnS7LsKsppyFa51rPBBMWogv","Caprisun Monkey","capri",1380769.9946117385,0.12013885443592359
"7vQdgLtR2Qo6MBotkKVmCKfw83fGZkFQLR3Cj6X3ZRF7","JIZZUS CHRIST","JIZZUS",384963.3250019341,0.11963436529436879
"mfFgrg5TeuAWT64UvHXFQTZ7YPBAdkLfbbWwx46PT5Z","Goerg Fleyd","Fleyd",337347.022518174,0.11960903037409149
"6e6rViDzavLRv56nvZye5UofrKDg36mf6dTQrMCoPTW9","CHEEKS","CHEEKS",1278879.8922850592,0.11911551247064071
"GyN5LvPrVvZJcVxNRXi7RDbp9XgRHhpyhUkJiyaWNPHW","WIFCAT COIN","WIFCAT",225762.55140272737,0.11909945457152818
"8s1w3Lrjh2w73V9nCCEnh2NUgMqV1cV451c74UDsc5kc","Real Madrid FC","REAL",347956.3349198805,0.11872471339080794
"H2ZpBXtzk1DaDTzsoXqMhjN6Bd3qzgefHjUZ1e2zuwAe","joeing737","jeoing737",1713946.474207306,0.11850686993252489
"2ZZaE2gNQSPZLEFiNzBewgQhj3wGpx4oDzuAawh4DHBB","BITARD","BITARD",1154765.704813416,0.11807291708035728
"8wYCD3xzLZaYUnTZ3uTTxJEegPfYJPdCWetULw3yhscM","IDIOTWIFSANDWICH","SANDO",138781.1503902769,0.11789198810216624
"WHYoaBumcmxCqw38y2mjs4cVkCBgwiDizbMVvcejmGT","WENWIFHAT","WHY",179426.23747613333,0.11653160946134981
"4XQvdipJBdrb5hUgUrbZPPFmp6BCav41n55dc7KDYW3m","ENGLAND","ENG",1204036.8390055776,0.1158898723239709
"GQpczRwMqsKovhk9Cc9oCCY637emtQzPm8MTVbUWmmM7","Penose","PENOSE",939677.1158487559,0.11555153589553308
"2PF6fXNJ4fVrgFiYmdzVWGrcHUFpWDgLaVd2gmckSfa5","BEEE","BEEE",194388.93185612047,0.11532790736042578
"ub1E8QZjpG97TBqNHSWR87cCSaZUpqxfe97Gmj3kvB8","HEISWATCHING","GOD",140520.71124704278,0.11530251630924584
"4bBxhRezDJDu3uuh1KM3bWetYiAZSauTeUGixn9rmiX9","tert","tert",1060125.2102613659,0.11509665593190267
"EKEWAk7hfnwfR8DBb1cTayPPambqyC7pwNiYkaYQKQHp","Roaring Kitty","KITTY",6119568.269051031,0.11508300111675128
"remiG7sGaHWgrY7o6SXJW5CYi5A7kmKutyJz6x6hUsp","remilio","REMILIO",6746305.707709769,0.11499803077177931
"DWBrTmgjz3ABYGspJqiXMuX6MNEc7AqxuaUufqrDELmZ","Shocker","SHKR ",683910.0147655647,0.11472400844640906
"72xMD9BZEEtT7o2C8tXaeYA5QkV53WJ5W83kZKubuCap","Driftin Cat","DRIFTY",1944428.0313058454,0.11455218224916613
"GG6vXeXdXLgbGMsfnYe2nUqfJpXpiNwYqWUezbuU4zo1","Swana","SWANA",878038.2070012637,0.11424607171093329
"5oQMha4WgxDvemCYEHV5zLm2kdP9hVMK6fvwzopqMD6U","GetRidOfMemes","GROM",402478.8211822335,0.11410129557683112
"E2BGnzHdJNUBtAVR7EyQMuEMHqgv65JL8J9ZyqyXUVvA","China Coin","CHINA",3232144.169524978,0.1138517343617728
"AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR","Guacamole","GUAC",19111555.195736814,0.11357292629815122
"DxtssVdyYe4wWE5f5zEgx2NqtDFbVL3ABGY62WCycHWg","Brett","BRETT",3462594.411022506,0.11332113066997104
"F6qoefQq4iCBLoNZ34RjEqHjHkD8vtmoRSdw9Nd55J1k","shibwifhat","SHIB",2812729.7074502427,0.11330508059159547
"F23fFqpRNsmWjuUrFpfM1pvoVvMSpLuN6hY978Y1JXLt","upsidedowncat","usdc",1905902.0932043204,0.11309624886802058
"9XRpjZjhJPeWtUymiEWn3FW7uAnMeQca14ucTWWWyP2g","ArgentinaCoin","ARG",1539063.6350893741,0.11297013749051994
"21A5gxbHKqSPfmgBq5C9KxpkczpM43uiVNbigFV8igRn","SolPanda","BAMBOO",127739.0752366252,0.11286997845593219
"HvQKzBzp1YhXdqDUrUB8fqrfbJ6rU9CytzscMyG7EFAe","ACHI INU","ACHI",891078.179120924,0.11239101956237076
"CxRppbsvfhrZJdnqSo5VDkrAYQMucN8Gbj5J1F5qkrNs","Toadie Meme Coin","TOAD",634832.1685938734,0.11196123087834944
"22xu63UhqUFYgKhEQAcDeiq9E28QiKZ9uwxsHexN9biT","Dog in Croc","DIC",1478710.7702911692,0.11187131742540501
"wo1zgt8rfrYpvdVi4nidoj1SYfcR4pQx69bmNv2JLhQ","JustAnEgg","EGG",5387775.731262443,0.11186907350829085
"FfhArvgv8WB7eZ6qwENMouJRzcVpQVDoDtTuHrCk4Cxi","Pepe The Cat","PEPECAT",414695.7565995742,0.1117257219131747
"C94en1fg5A5JXQ12b6i5XK1kuoUvA3v86vve9gbEcMJs","CATOUR","CATOUR",1695782.7090398285,0.11164745806132893
"9tnkusLJaycWpkzojAk5jmxkdkxBHRkFNVSsa7tPUgLb","Worken","WORK",1876109.29603383,0.11058412425129995
"5mbMpdFn3eSUQd4mAJc9VAahpbVAMdm1JynbA8HMgyWc","Petur Shiff","$GOLD",689452.0772944469,0.11051848790573718
"6bE23pRia6rvShfBhkFiWF5fRPWXyG6EYvoMvvLss91p","BANANA ZONE","BZONE",1559166.8497221104,0.11048176241649385
"22513u2QwiY6xaJn7nVFWGKy3aBdw6WfZsRPW2RRtCKj","Hunter Boden","HuntBoden",2928786.7944061784,0.11037844037581718
"HgackCATyfKcosD652W3y42p5smLrydGMjGF2wSJLkDe","Pepez","PEPEZ",664883.3480250685,0.11017548610704679
"FtHCi9cxJSSizrzMzsPjAfTfJi32V1CGRDM5Skqn4QBF","pixi","pixi",4995254.849999173,0.1099028447626186
"7yqC6J7qxuRzWg1xHHBmcTLG6X1K7Y5DBYB49Ks8nGKf","the keng is beck","CONUR",656790.3373006311,0.10943000548446237
"5wU4tUcAbds7d5cmnGK2otHa9gbayYsD2mhz1reR6c91","Tongue Cat","LUIS",872015.398860082,0.1094260975413533
"H7ed7UgcLp3ax4X1CQ5WuWDn6d1pprfMMYiv5ejwLWWU","CHONKY","CHONKY",11405536.464831445,0.10938955719772504
"7y1TrdzE1cEeCgBvgdNB9DViMYdQ7UU2FKhnPDLYa7ae","buni","buni",2093649.300696187,0.10924868637930363
"MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5","cat in a dogs world","MEW",312310166.4765277,0.10903279907613288
"7DGJnYfJrYiP5CKBx6wpbu8F5Ya1swdFoesuCrAKCzZc","Melon Dog","MELON",3549357.2380162077,0.1088767778064659
"Fpc2tnmme78kjsttyuSjfUfgB14vk15a3P13P9zZYvov","YUGE COIN","YUGE",1483323.9140500012,0.1085243413490269
"BuxH23osRyFFLbWG3czrTsfBQYbxzVZ8f7QV4cjTHN5x","John","JOHN",1280480.195882931,0.10815739207602829
"BMWUxm3JJrYn73rxYyfuAsmZZwpG7tGiDr5Qs2VYtGzZ","Mike Tython","$THAVAGE",516127.1596080879,0.10781741025978031
"6X7XXRb2bfoEogRXHBEDxPeyKVMPSNaQd8uCTU3biTqQ","hillury clinton","CLINTON",232240.20413576474,0.10761912943705
"Ffjrfw9phxYYpQc9fyYq5uRV3K6943Wzo3t9a1L4vfoW","Pingu","PINGU",902637.3866464919,0.10712341924062849
"BYPsjxa3YuZESQz1dKuBw1QSFCSpecsm8nCQhY5xbU1Z","NEAR (Allbridge from Near)","NEAR",139093.34564199514,0.10710691742152281
"EYaJJKb2VDZuYKEWf5TjngFRc43cMgttPuRtcJwQt35z","Blekrok","$BLEK",898095.187341573,0.10650762304036314
"2u98MM7DMtVmNG4iAKRNMtynjmkzgD6fXAzB3wVfhQvg","Lets Fuckin Go","LFGO",2533868.051172012,0.1063925198635136
"65nTNuJGHme4PQvKQyJykKp1bJAkK4A8Q66sd2yBWugf","RIBBIT","RBT",5026129.384787498,0.10613334705402566
"J5neHQubMrgD9B8AhuWyCNp7puScReNCwacGNMrvPPXU","Nyan Cat","NyanCat",819926.9467496749,0.10595106750065308
"sin1uRe1cMCWR7VPLdZrGrvKs8UvKMsGzhvpJLg4Ld9","sinDAO","SIN",1213005.162390402,0.10590967197438401
"GEGQeMTbQpn7fKDe6fjH9iBUdB6XVdEk9KabZbGpboGB","JungleDoge","JUNGLE",6159500.677229021,0.10549120232099533
"FJxaCXiuNAKHPZdUHBV634DkRy3eQhW5cHqetwBzq1yd","The Circle Game","TCG",427761.8459796612,0.10492771430075286
"Eyhi3qZCW1hNgsLtv1geaeDgZJmRFCpEtbjABWfGcGx5","SolGPT","GPT",1497479.4518300665,0.10482372367223868
"4rUfhWTRpjD1ECGjw1UReVhA8G63CrATuoFLRVRkkqhs","achi","ACHI",2560482.515242078,0.10455445252229462
"9MBzpyMRkj2r5nTQZMMnxnCm5j1MAAFSYUtbSKjAF3WU","Zoomer","ZOOMER",1374647.9508504143,0.10408123558663221
"GEdBv2DnES89DvasmZ35TaxP9kBibznYKbacXpoGTEBU","Megapix","MPIX",1016899.9326990242,0.10401628455662519
"CiKu4eHsVrc1eueVQeHn7qhXTcVu95gSQmBpX4utjL9z","SHIBA INU (Wormhole)","SHIB",181424.4445573247,0.10369862081024811
"F42ZqgYHRJ7XgQL3kj61FNgUbSWFYVqRMGTHhXqnuzmX","SolPad","SPAD",1135803.5120646884,0.10363899099397667
"8fZL148nnC168RAVCZh4PkjvMZmxMEfMLDhoziWVPnqf","Nigga Butt Token","NiggaButt",2153231.6026606867,0.10228155520647546
"2VybYGDqyRBA6a6rgtTn4YJK7veimuZ4iJHAhRjM8Tvh","BOMBOCLAT","$BCLAT",590630.3893673063,0.1019805712653348
"6h4ZKWqb9dDW8jaB4d76LNfP8PoRgiSvQLBHnkuih1Ty","MOTO DOG","TOBI",1543441.8269590756,0.10165303703968201
"EjzzyCSiLqjFDprpZj8e1zjXmcTG5HPGFRSEoWcJWHh9","INBRED CAT","INBRED",1087640.1023038377,0.10115496473350993
"HodiZE88VH3SvRYYX2fE6zYE6SsxPn9xJUMUkW1Dg6A","Cat in Hoodie","HODI",755662.4302769516,0.10069679167720946
"7UAzn8R4mBfG1foqyL1169Lzd6cSWXYSLQFXYHzsiNQG","LowQ","LOWQ",410940.76687872835,0.100496280274243
"EWMfSJgDCE7CXDAYz3hbCaA7NsFHTnddySXx3shco2Hs","STASH INU","STASH",5708354.562314405,0.10026100173586057
"EBCrGLbRaDnmpDPv2qUvbHUEnhzdjTGL2BU1Xce9ReNo","FkBiden","FkBiden",1358416.742353174,0.10013482324898033
"2nDpiBboQgHcBuRyNwCQzc5fcpxBZKQ1t37pr5aNFczn","POOTI (RELAUNCH)","POOTI",1890819.259917873,0.0996148296114672
"8Ss4dzpptCYo62RJprByMxA3n6bbCd2pgPEDG8ii7YMF","couplejaks","COUPLE",1170471.3439011448,0.09960312478561502
"3XxvmED354933DwSPJuzB7SE9uiWpD1ErydDuhmbFRMk","doginthpool","DIP",1339842.5226384553,0.09952551366770081
"DeaKMzAeZja3Mh5okZE6WUvygLP3Lfuvm6Rg78HqXTz9","Solnic","SOLNIC",2417166.4141456992,0.09946194994495798
"E63CDwLy9Dwr3EptAzopV9RuWoQnn5ZVYEjLWnJX8dCw","Beluga Cat","BELUGA",1003486.5304584934,0.09904983609534551
"JxxWsvm9jHt4ah7DT9NuLyVLYZcZLUdPD93PcPQ71Ka","mockJUP","mockJUP",2542813.458586177,0.09858220875199879
"CPjDhhBpwEsLygNuczKcNwBPgMeni1xLomD48x51MyYU","Taylor Swift's Cat","BENJI",1604751.7350312117,0.09833507203912256
"29ad8JW1YcVT3mxcvxJpe3EzWqXCGD7KaSRWrc3TEMWG","Cris Hensan","SEAT",1457962.6435388944,0.09830956889589434
"9sb3sHSNq111u3tc7xANifDvWMtRFipdKmShfVANV5d1","Trump2024","Trump2024",427094.15325520857,0.09806441000266339
"3krWsXrweUbpsDJ9NKiwzNJSxLQKdPJNGzeEU5MZKkrb","DORK LORD","DLORD",1699852.8472553894,0.09780987381955585
"E99fN4tCRb1tQphXK1DU7prXji6hMzxETyPNJro19Fwz","CatSolHat","SOLCAT",159177.1329031611,0.097053468999405
"Afu8DWguBUfxMegxpbvBdu6K2aBqLXBkffFCBb8eZAfM","PUKA","PUKA",212860.67136163198,0.09638326666882853
"7zLCNxa2MkY2XPyxBuoG6EjS2brVn4sTqfhsR8myHwCM","Tum Brody","BRODY",427936.26772083447,0.09627715783952388
"45EgCwcPXYagBC7KqBin4nCFgEZWN7f3Y6nACwxqMCWX","Moutai","Moutai",29069489.23354228,0.09615360260440153
"EkHr62PC6Y1axrLS7cR8YC4BZeW19mtHxQLCLMrf9vnq","You Looked","CIRCLE",2392053.779480056,0.09605648013843542
"CQSzJzwW5H1oyWrp6QhfUKYYwyovbSiVDKnAxNfb1tJC","Stanley Cup Coin","STAN",16939258.133647785,0.09603713358976508
"8YyYz9ePDjatDHegaS3SabyTmiyVopKLtCTc9YGXx6HD","jurj boosh","jurj",716572.68791535,0.09558263524763685
"DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263","Bonk","Bonk",2264959165.4621677,0.09545090200171542
"GHnCNQhXLnds6wUSENXzshHQya6wEq4er2avpevG4hSq","Ackbar","ACKBAR",1726854.8620129135,0.09529460593583247
"AbBEjBdz31yCb9gTFfWgEi7uprCzjTEKL58xqHVbbjhu","ju rugan","ju",2121492.17510984,0.09520712176528144
"2fMfM7XYpKrvcHmDVYmoEmXFMCuW9VW1SMF2Hctdvv5F","NAZDAQ","NDX",633623.7985494143,0.09425032546171173
"3FoUAsGDbvTD6YZ4wVKJgTB76onJUKz7GPEBNiR5b8wc","Cheems","CHEEMS",5191977.329496472,0.09408047127402776
"ARt4N4WY4PEdYUuBG7qENwuYSSiQUqP1RXFiahhwfzH9","EGIRL","EGIRL",1750310.4961396174,0.09386784889665653
"F9CpWoyeBJfoRB8f2pBe2ZNPbPsEE76mWZWme3StsvHK","Pepe","PEPE",3730773.2290241956,0.09368023353146511
"GRFKaABC518SqXMvBpAVYUZtVT3Nj4mYk7E7xU4gA5Rg","Silly Goose","GOO",2963609.1016183547,0.09341477355885414
"GWkA9fwAtJDb8BfBAabRY3w7x4jQrboLZd9iWH1v7yuB","Fuck Eth","FKETH",2435115.559496782,0.09309386038804449
"AUgdt7wjBifF9vZpde7BjU6HLroCYh4SUHYc7yhheECW","Kitsune","KIT",1473281.8946972308,0.09283642146951415
"6Ra49aqZTbEurJB1UQgAj1TjvbqajGP5um7gsTym8tWm","huh cat","HUHCAT",919365.3712733161,0.09264386564551197
"8ygQonfsFzuqS5omS45pbEnuteJVoFKobPp1hY4BT7VY","Dogbot","DOGBOT",959394.5218408766,0.09259059066852894
"BNT4uhSStq1beFADv3cq4wQAVfWB392PjAaxTBpNeWxu","Solmedia","MEDIA",2484696.5385460504,0.09248291539890642
"CKiW2P4zngHa6fiPhMJGGhgDZm638dWotxkzgi8PsDxf","Katchu Coin","KATCHU",1732261.4075924095,0.09243875287482564
"4pb6mymm9hYQN6og9uF24eyZ2qwXCWCwGvcR1DkCgeEr","NutFlex","NUT",3225942.1200464983,0.09233412856952636
"9VLtWhS7Zope97RAJ1KBk2n8FHcNDu5QxqXWv1A3WMko","Whales Club","WHC",1172527.5948293065,0.0921538540748902
"M9i5xQz8Z2Ua3VHuBkjBSkP5HYwdetu7N9RP5VUsW4z","Chinese Beaver","BEAVER",1392830.3621254256,0.09210021244232362
